2026-03-04 19:29:23 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 2
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 3
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 4
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 4
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 5
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 5
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 6
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 7
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 22
2026-03-04 20:00:51 [tomcat-handler-53] INFO  : Attempting to NONE data: 23
2026-03-04 20:00:52 [tomcat-handler-53] INFO  : Sending message to owner: 3b7e2aac-ce06-59fc-d930-ce66be1197f2
2026-03-04 20:00:52 [tomcat-handler-53] INFO  : End of message processing - session: 3b7e2aac-ce06-59fc-d930-ce66be1197f2 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:01:44 [tomcat-handler-55] ERROR : Error null - session: d5c34851-b076-05cc-933c-967ac7f4330c from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:01:44 [tomcat-handler-54] ERROR : Error null - session: 3b7e2aac-ce06-59fc-d930-ce66be1197f2 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:01:44 [tomcat-handler-55] INFO  : Session closing: d5c34851-b076-05cc-933c-967ac7f4330c - reason: null
2026-03-04 20:01:44 [tomcat-handler-54] INFO  : Session closing: 3b7e2aac-ce06-59fc-d930-ce66be1197f2 - reason: null
2026-03-04 20:38:56 [tomcat-handler-57] INFO  : New session connected: 7f2e0071-45e8-5783-f180-e39ebffe219d, user: t1
2026-03-04 20:38:56 [tomcat-handler-56] INFO  : New session connected: 5e558171-9043-1e69-72e0-764342aa5d0b, user: t1
2026-03-04 20:38:56 [tomcat-handler-59] INFO  : New message from user: t1
2026-03-04 20:38:56 [tomcat-handler-58] INFO  : New message from user: t1
2026-03-04 20:38:56 [tomcat-handler-59] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:56 [tomcat-handler-58] INFO  : End of message processing - session: 5e558171-9043-1e69-72e0-764342aa5d0b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-60] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-60] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-61] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-61] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-62] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-62] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-63] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-63] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-64] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-64] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-65] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-65] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-66] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-66] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-67] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-67] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-68] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-68] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-69] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-69] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-70] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-70] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : New message from user: t1
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 2
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 3
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 4
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 4
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 5
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 5
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 6
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 7
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 22
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Attempting to NONE data: 23
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : Sending message to owner: 7f2e0071-45e8-5783-f180-e39ebffe219d
2026-03-04 20:38:57 [tomcat-handler-71] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:07 [tomcat-handler-72] INFO  : New message from user: t1
2026-03-04 20:39:07 [tomcat-handler-72] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:07 [tomcat-handler-72] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:08 [tomcat-handler-73] INFO  : New message from user: t1
2026-03-04 20:39:08 [tomcat-handler-73] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:08 [tomcat-handler-73] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:16 [tomcat-handler-74] INFO  : New message from user: t1
2026-03-04 20:39:16 [tomcat-handler-74] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:17 [tomcat-handler-74] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:17 [tomcat-handler-75] INFO  : New message from user: t1
2026-03-04 20:39:17 [tomcat-handler-75] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:17 [tomcat-handler-75] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:18 [tomcat-handler-76] INFO  : New message from user: t1
2026-03-04 20:39:18 [tomcat-handler-76] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:18 [tomcat-handler-76] INFO  : End of message processing - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:30 [tomcat-handler-77] ERROR : Error null - session: 5e558171-9043-1e69-72e0-764342aa5d0b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:30 [tomcat-handler-78] ERROR : Error null - session: 7f2e0071-45e8-5783-f180-e39ebffe219d from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:39:30 [tomcat-handler-77] INFO  : Session closing: 5e558171-9043-1e69-72e0-764342aa5d0b - reason: null
2026-03-04 20:39:30 [tomcat-handler-78] INFO  : Session closing: 7f2e0071-45e8-5783-f180-e39ebffe219d - reason: null
2026-03-04 20:55:42 [tomcat-handler-79] INFO  : New session connected: 88f7aca9-d114-9aed-cd97-7d6708461fe3, user: t1
2026-03-04 20:55:42 [tomcat-handler-80] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-80] INFO  : End of message processing - session: 88f7aca9-d114-9aed-cd97-7d6708461fe3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-81] INFO  : New session connected: 83c29b77-e2b8-59d4-d58d-635049ec4291, user: t1
2026-03-04 20:55:42 [tomcat-handler-82] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-82] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-83] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-83] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-84] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-84] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-85] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-85] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-86] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-86] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:42 [tomcat-handler-87] INFO  : New message from user: t1
2026-03-04 20:55:42 [tomcat-handler-87] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-88] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-88] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-89] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-89] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-90] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-90] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-91] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-91] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-92] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-92] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-93] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-93] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : New message from user: t1
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 2
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 3
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 4
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 4
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 5
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 5
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 6
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 7
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 22
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 23
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 24
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Attempting to NONE data: 25
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : Sending message to owner: 83c29b77-e2b8-59d4-d58d-635049ec4291
2026-03-04 20:55:43 [tomcat-handler-94] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:11:09 [tomcat-handler-95] INFO  : New message from user: t1
2026-03-04 21:11:09 [tomcat-handler-95] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:11:09 [tomcat-handler-95] INFO  : End of message processing - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:31 [tomcat-handler-96] ERROR : Error null - session: 83c29b77-e2b8-59d4-d58d-635049ec4291 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:31 [tomcat-handler-97] ERROR : Error null - session: 88f7aca9-d114-9aed-cd97-7d6708461fe3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:31 [tomcat-handler-96] INFO  : Session closing: 83c29b77-e2b8-59d4-d58d-635049ec4291 - reason: null
2026-03-04 21:12:31 [tomcat-handler-97] INFO  : Session closing: 88f7aca9-d114-9aed-cd97-7d6708461fe3 - reason: null
2026-03-04 21:12:53 [tomcat-handler-98] INFO  : New session connected: cf1b559f-a9b7-0d9f-80e5-85582fe44e4a, user: t1
2026-03-04 21:12:53 [tomcat-handler-99] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-99] INFO  : End of message processing - session: cf1b559f-a9b7-0d9f-80e5-85582fe44e4a from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-100] INFO  : New session connected: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b, user: t1
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-101] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-102] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-102] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-103] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-103] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:53 [tomcat-handler-104] INFO  : New message from user: t1
2026-03-04 21:12:53 [tomcat-handler-104] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-105] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-105] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-106] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-106] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-107] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-107] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
